127.0.0.1 - - [04/Mar/2024:14:25:45 +0630] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:28:40 +0630] "POST /ConvenienceManagementSystem/login HTTP/1.1" 200 4105
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:28:40 +0630] "GET /ConvenienceManagementSystem/resources/css/sucessful.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:28:44 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:28:52 +0630] "GET /ConvenienceManagementSystem/viewproduct/ HTTP/1.1" 200 2549734
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:28:55 +0630] "GET /ConvenienceManagementSystem/categories/ HTTP/1.1" 200 7758
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:28:57 +0630] "GET /ConvenienceManagementSystem/salesreports HTTP/1.1" 200 3969
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:29:00 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:29:10 +0630] "GET /ConvenienceManagementSystem/logout/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:29:10 +0630] "GET /ConvenienceManagementSystem/ HTTP/1.1" 200 4376
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:31:11 +0630] "POST /ConvenienceManagementSystem/login HTTP/1.1" 200 4105
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:31:13 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:32:35 +0630] "GET /ConvenienceManagementSystem/productDetails/fetch/P0001 HTTP/1.1" 200 111
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:33:09 +0630] "GET /ConvenienceManagementSystem/productDetails/fetch/P0001 HTTP/1.1" 200 111
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:33:46 +0630] "GET /ConvenienceManagementSystem/productDetails/fetch/P0001 HTTP/1.1" 200 111
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:33:50 +0630] "POST /ConvenienceManagementSystem/sales HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:33:58 +0630] "GET /ConvenienceManagementSystem/print HTTP/1.1" 200 46
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:05 +0630] "GET /ConvenienceManagementSystem/report HTTP/1.1" 200 3690
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:36 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:37 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:37 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:38 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:38 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:38 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:38 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:38 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:42 +0630] "GET /ConvenienceManagementSystem/viewproduct/ HTTP/1.1" 200 2549734
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:51 +0630] "GET /ConvenienceManagementSystem/categories/ HTTP/1.1" 200 7758
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:34:55 +0630] "GET /ConvenienceManagementSystem/salesreports HTTP/1.1" 200 4376
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:35:13 +0630] "GET /ConvenienceManagementSystem/detail?saleId=8 HTTP/1.1" 200 4095
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:35:33 +0630] "GET /ConvenienceManagementSystem/productDetails HTTP/1.1" 200 23343
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:35:47 +0630] "GET /ConvenienceManagementSystem/productDetails/fetch/P0018 HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:35:52 +0630] "POST /ConvenienceManagementSystem/sales HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:35:59 +0630] "GET /ConvenienceManagementSystem/print HTTP/1.1" 200 46
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:35:59 +0630] "GET /ConvenienceManagementSystem/report HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:36:13 +0630] "GET /ConvenienceManagementSystem/viewproduct/ HTTP/1.1" 200 2549856
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:36:33 +0630] "GET /ConvenienceManagementSystem/logout/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:36:33 +0630] "GET /ConvenienceManagementSystem/ HTTP/1.1" 200 4376
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:36:39 +0630] "POST /ConvenienceManagementSystem/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:36:39 +0630] "GET /ConvenienceManagementSystem/owner HTTP/1.1" 200 4738
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:36:42 +0630] "GET /ConvenienceManagementSystem/products/ HTTP/1.1" 200 2594500
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:37:04 +0630] "POST /ConvenienceManagementSystem/products/updateQuantity/18 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:37:04 +0630] "GET /ConvenienceManagementSystem/products/ HTTP/1.1" 200 2594502
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:37:34 +0630] "GET /ConvenienceManagementSystem/logout/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:14:37:34 +0630] "GET /ConvenienceManagementSystem/ HTTP/1.1" 200 4376
